file,integral_Vs
Data/Radium2705\acq0673.csv,0.000026056374215287117
Data/Radium2705\acq0660.csv,0.00003548181282433525
Data/Radium2705\acq0677.csv,0.000033958956142021456
Data/Radium2705\acq0685.csv,0.000024486368656513075
Data/Radium2705\acq0678.csv,0.000034654589298854605
Data/Radium2705\acq0679.csv,0.000025526004752872516
Data/Radium2705\acq0680.csv,0.00003181336964974407
Data/Radium2705\acq0684.csv,0.000023871223503770398
Data/Radium2705\acq0688.csv,0.000015709152563809484
Data/Radium2705\acq0682.csv,0.000022598318379454568
Data/Radium2705\acq0675.csv,0.00002064554718760881
Data/Radium2705\acq0687.csv,0.000032256257007042036
Data/Radium2705\acq0690.csv,0.00001616996488386628
Data/Radium2705\acq0695.csv,0.0000304302332415454
Data/Radium2705\acq0702.csv,0.000025709236862491196
Data/Radium2705\acq0692.csv,0.00003258460958220845
Data/Radium2705\acq0705.csv,0.000025318872584831594
Data/Radium2705\acq0698.csv,0.00003148108522044172
Data/Radium2705\acq0712.csv,0.000019161737190874234
Data/Radium2705\acq0709.csv,0.000016267670867199428
Data/Radium2705\acq0711.csv,0.00003499544958740565
Data/Radium2705\acq0703.csv,0.00002055205077423279
Data/Radium2705\acq0717.csv,0.00002196549679048234
Data/Radium2705\acq0713.csv,0.000028175735993586054
Data/Radium2705\acq0707.csv,0.000023282925785726107
Data/Radium2705\acq0716.csv,0.00001859409938824693
Data/Radium2705\acq0720.csv,0.00002273209335517478
Data/Radium2705\acq0727.csv,0.000029435010207927797
Data/Radium2705\acq0718.csv,0.00002514838608789807
Data/Radium2705\acq0728.csv,0.000029546688690883626
Data/Radium2705\acq0723.csv,0.000028014989112418
Data/Radium2705\acq0722.csv,0.00003246396273645952
Data/Radium2705\acq0733.csv,0.00002766827825218537
Data/Radium2705\acq0724.csv,0.00003142155402211355
Data/Radium2705\acq0730.csv,0.000027102789379997297
Data/Radium2705\acq0747.csv,0.00002400014847803511
Data/Radium2705\acq0751.csv,0.000019210283785903066
Data/Radium2705\acq0744.csv,0.00003251658448761471
Data/Radium2705\acq0739.csv,0.00003542849790884007
Data/Radium2705\acq0734.csv,0.000018642947206970867
Data/Radium2705\acq0735.csv,0.00003412903282036346
Data/Radium2705\acq0738.csv,0.000025351674415628464
Data/Radium2705\acq0748.csv,0.00003447296668938702
Data/Radium2705\acq0732.csv,0.00003433581238812929
Data/Radium2705\acq0745.csv,0.000021393136416506343
Data/Radium2705\acq0762.csv,0.00003265760425181113
Data/Radium2705\acq0749.csv,0.000028789950027056808
Data/Radium2705\acq0746.csv,0.000019137553373704447
Data/Radium2705\acq0758.csv,0.000023212590119346425
Data/Radium2705\acq0750.csv,0.000031065319377950954
Data/Radium2705\acq0737.csv,0.00002815981222240933
Data/Radium2705\acq0755.csv,0.000023500308790492696
Data/Radium2705\acq0757.csv,0.00002853007317693897
Data/Radium2705\acq0761.csv,0.000027536567450087565
Data/Radium2705\acq0770.csv,0.00001918868261089101
Data/Radium2705\acq0765.csv,0.000023502908897622983
Data/Radium2705\acq0763.csv,0.000024617032086185873
Data/Radium2705\acq0754.csv,0.00003388360606908792
Data/Radium2705\acq0769.csv,0.000019687233495904882
Data/Radium2705\acq0760.csv,0.00003271012872415537
Data/Radium2705\acq0773.csv,0.000032288664666995094
Data/Radium2705\acq0783.csv,0.000023485527811830825
Data/Radium2705\acq0777.csv,0.000017367541955735126
Data/Radium2705\acq0771.csv,0.00002929156419978847
Data/Radium2705\acq0768.csv,0.00002957449301304904
Data/Radium2705\acq0772.csv,0.00003321518422573923
Data/Radium2705\acq0785.csv,0.00001999126111432004
Data/Radium2705\acq0781.csv,0.00002270956007780667
Data/Radium2705\acq0787.csv,0.000027452994875738094
Data/Radium2705\acq0778.csv,0.00003256430008794617
Data/Radium2705\acq0789.csv,0.000033636184596117
Data/Radium2705\acq0780.csv,0.00002411871411010241
Data/Radium2705\acq0779.csv,0.00002397015021883274
Data/Radium2705\acq0800.csv,0.00003125981269777869
Data/Radium2705\acq0793.csv,0.000021744214942532676
Data/Radium2705\acq0791.csv,0.00003194560283224937
Data/Radium2705\acq0794.csv,0.00002498356919284455
Data/Radium2705\acq0792.csv,0.000023951913162086354
Data/Radium2705\acq0804.csv,0.00003030401944840197
Data/Radium2705\acq0782.csv,0.000013736334542286148
Data/Radium2705\acq0802.csv,0.00002821975025030665
Data/Radium2705\acq0796.csv,0.000029626052425423327
Data/Radium2705\acq0786.csv,0.000019892019775480117
Data/Radium2705\acq0801.csv,0.00002560764176469642
Data/Radium2705\acq0807.csv,0.00001842011038360614
Data/Radium2705\acq0806.csv,0.000027607333798475814
Data/Radium2705\acq0809.csv,0.000024323029903840598
Data/Radium2705\acq0795.csv,0.000013650908586065518
Data/Radium2705\acq0817.csv,0.000030555235688507124
Data/Radium2705\acq0814.csv,0.000021492241188851636
Data/Radium2705\acq0803.csv,0.00002386289261094945
Data/Radium2705\acq0811.csv,0.000019301018140302124
Data/Radium2705\acq0824.csv,0.0000318455864911492
Data/Radium2705\acq0810.csv,0.000024852449239916858
Data/Radium2705\acq0822.csv,0.00002647480975709525
Data/Radium2705\acq0808.csv,0.000028807359277711464
Data/Radium2705\acq0834.csv,0.000024670104308343656
Data/Radium2705\acq0827.csv,0.000020674200973186615
Data/Radium2705\acq0819.csv,0.00003399116381579347
Data/Radium2705\acq0820.csv,0.00003006497956760398
Data/Radium2705\acq0813.csv,0.000027367510755666335
Data/Radium2705\acq0829.csv,0.000021774831263955048
Data/Radium2705\acq0830.csv,0.00002257573846821463
Data/Radium2705\acq0836.csv,0.00002601879165569129
Data/Radium2705\acq0840.csv,0.00002111075228486409
Data/Radium2705\acq0823.csv,0.000029072449545740787
Data/Radium2705\acq0835.csv,0.000023257466178238537
Data/Radium2705\acq0832.csv,0.000022974177560184872
Data/Radium2705\acq0848.csv,0.000023821730138099027
Data/Radium2705\acq0847.csv,0.000018535131168595243
Data/Radium2705\acq0845.csv,0.000027005690310989997
Data/Radium2705\acq0842.csv,0.000026341985223910817
Data/Radium2705\acq0841.csv,0.000032104387989868176
